policy,agent,stage,success,reward_sum,dv_used,ballistic_tli_corridor_hit,flyby_done,n_burns,min_rM,term_reason
Model__stage01_step00184320_R139.38_SR1.000_LD0.00764_CM0.00000__2026-08-07_11-42-50.zip,tli,ppo_a_stage_3_staged_tli_refinment,True,139.37531737773153,3.1234131113423516,True,False,8,1.0043085737423953,tli_only_done
Model__stage01_step00192512_R139.38_SR1.000_LD0.00780_CM0.00000__2026-08-07_11-43-30.zip,tli,ppo_a_stage_3_staged_tli_refinment,True,139.37531737773153,3.1234131113423516,True,False,8,1.004311180193085,tli_only_done
Model__stage01_step00208896_R139.38_SR1.000_LD0.00933_CM0.00000__2026-08-07_11-44-54.zip,tli,ppo_a_stage_3_staged_tli_refinment,True,139.37531737773153,3.1234131113423516,True,False,8,1.0043439898726645,tli_only_done
Model__stage01_step00266240_R139.38_SR1.000_LD0.00878_CM0.00000__2026-08-07_11-49-50.zip,tli,ppo_a_stage_3_staged_tli_refinment,True,139.37531737773153,3.1234131113423516,True,False,8,1.0043253651792492,tli_only_done
Model__stage01_step00270336_R139.38_SR1.000_LD0.01083_CM0.00000__2026-08-07_11-50-13.zip,tli,ppo_a_stage_3_staged_tli_refinment,True,139.37531737773153,3.123413111342352,True,False,8,1.0043721379416535,tli_only_done
Model__stage01_step00307200_R139.38_SR1.000_LD0.00921_CM0.00000__2026-08-07_11-53-14.zip,tli,ppo_a_stage_3_staged_tli_refinment,True,139.37531737773153,3.123413111342352,True,False,8,1.0043412330289956,tli_only_done
Model__stage01_step00311296_R139.38_SR1.000_LD0.00739_CM0.00000__2026-08-07_11-53-38.zip,tli,ppo_a_stage_3_staged_tli_refinment,True,139.37531737773153,3.1234131113423516,True,False,8,1.0043058666402689,tli_only_done
Model__stage01_step00315392_R139.38_SR1.000_LD0.01057_CM0.00000__2026-08-07_11-54-01.zip,tli,ppo_a_stage_3_staged_tli_refinment,True,139.37531737773153,3.123413111342352,True,False,8,1.004381936771193,tli_only_done
Model__stage01_step00323584_R139.38_SR1.000_LD0.00762_CM0.00000__2026-08-07_11-54-44.zip,tli,ppo_a_stage_3_staged_tli_refinment,True,139.37531737773153,3.123413111342352,True,False,8,1.0043231550185612,tli_only_done
Model__stage01_step00364544_R139.38_SR1.000_LD0.01072_CM0.00000__2026-08-07_11-58-12.zip,tli,ppo_a_stage_3_staged_tli_refinment,True,139.37531737773153,3.1234131113423516,True,False,8,1.0043676541751494,tli_only_done
Model__stage01_step00368640_R139.38_SR1.000_LD0.00800_CM0.00000__2026-08-07_11-58-34.zip,tli,ppo_a_stage_3_staged_tli_refinment,True,139.37531737773153,3.1234131113423516,True,False,8,1.0043065187487654,tli_only_done
Model__stage02_step00409600_R139.38_SR1.000_LD0.00789_CM0.00000__2026-08-07_12-02-03.zip,tli,ppo_a_stage_3_staged_tli_refinment,True,139.37531737773153,3.123413111342352,True,False,8,1.0043205332865586,tli_only_done
Model__stage02_step00462848_R139.38_SR1.000_LD0.00820_CM0.00000__2026-08-07_12-06-22.zip,tli,ppo_a_stage_3_staged_tli_refinment,True,139.37531737773153,3.1234131113423516,True,False,8,1.0043489047943122,tli_only_done
Model__stage02_step00491520_R139.38_SR1.000_LD0.00873_CM0.00000__2026-08-07_12-08-42.zip,tli,ppo_a_stage_3_staged_tli_refinment,True,139.37531737773153,3.1234131113423516,True,False,8,1.0043474191187596,tli_only_done
Model__stage02_step00495616_R139.38_SR1.000_LD0.00798_CM0.00000__2026-08-07_12-09-05.zip,tli,ppo_a_stage_3_staged_tli_refinment,True,139.37531737773153,3.1234131113423516,True,False,8,1.0043272752058114,tli_only_done
Model__stage02_step00503808_R139.38_SR1.000_LD0.00925_CM0.00000__2026-08-07_12-09-50.zip,tli,ppo_a_stage_3_staged_tli_refinment,True,139.37531737773153,3.123413111342352,True,False,8,1.0043532751073043,tli_only_done
Model__stage02_step00507904_R139.38_SR1.000_LD0.01019_CM0.00000__2026-08-07_12-10-15.zip,tli,ppo_a_stage_3_staged_tli_refinment,True,139.37531737773153,3.1234131113423516,True,False,8,1.0043755113509125,tli_only_done
