policy,agent,stage,success,reward_sum,dv_used,ballistic_tli_corridor_hit,flyby_done,n_burns,min_rM,term_reason
Model__stage03_step00434176_R-51.65_SR0.000_LD0.00425_CMnan__2026-08-07_12-57-16.zip,mcc,ppo_b_dv_refine_final,False,-51.6503249414536,0.06178564993773876,False,True,3,0.004245394936984193,moon_impact
Model__stage03_step00450560_R-51.69_SR0.000_LD0.00437_CMnan__2026-08-07_13-00-06.zip,mcc,ppo_b_dv_refine_final,False,-51.685511564680766,0.06185433891294602,False,True,3,0.004368006370323642,moon_impact
Model__stage03_step00483328_R-51.93_SR0.000_LD0.00428_CMnan__2026-08-07_13-05-54.zip,mcc,ppo_b_dv_refine_final,False,-51.93375291116238,0.06233893908568223,False,True,3,0.004281196121466133,moon_impact
Model__stage03_step00417792_R-51.96_SR0.000_LD0.00433_CMnan__2026-08-07_12-54-46.zip,mcc,ppo_b_dv_refine_final,False,-51.963653451734004,0.062397308923468266,False,True,3,0.00433148691095693,moon_impact
Model__stage03_step00462848_R-52.01_SR0.000_LD0.00424_CMnan__2026-08-07_13-02-20.zip,mcc,ppo_b_dv_refine_final,False,-52.01253363151844,0.06249272954498292,False,True,3,0.004239399851605668,moon_impact
Model__stage03_step00471040_R-52.09_SR0.000_LD0.00423_CMnan__2026-08-07_13-03-47.zip,mcc,ppo_b_dv_refine_final,False,-52.09154837551213,0.06264697684959496,False,True,3,0.004233198643422163,moon_impact
Model__stage03_step00479232_R-52.12_SR0.000_LD0.00433_CMnan__2026-08-07_13-05-12.zip,mcc,ppo_b_dv_refine_final,False,-52.11579049716704,0.06269430069998479,False,True,3,0.004327867180123256,moon_impact
Model__stage03_step00475136_R-52.15_SR0.000_LD0.00429_CMnan__2026-08-07_13-04-29.zip,mcc,ppo_b_dv_refine_final,False,-52.150803128569436,0.0627626500199753,False,True,3,0.0042861908343000315,moon_impact
Model__stage03_step00487424_R-52.24_SR0.000_LD0.00425_CMnan__2026-08-07_13-06-36.zip,mcc,ppo_b_dv_refine_final,False,-52.241984648982026,0.06294064849270582,False,True,3,0.004254657241608759,moon_impact
Model__stage03_step00409600_R-52.26_SR0.000_LD0.00435_CMnan__2026-08-07_12-53-39.zip,mcc,ppo_b_dv_refine_final,False,-52.262091483836016,0.06297989971246241,False,True,3,0.004346251427480383,moon_impact
