policy,agent,stage,success,reward_sum,dv_used,ballistic_tli_corridor_hit,flyby_done,n_burns,min_rM,term_reason
Model__stage01_step00163840_R139.38_SR1.000_LD0.00814_CM0.00000__2026-08-07_11-39-10.zip,tli,ppo_a_stage_3_staged_tli_refinment,True,139.37531737773153,3.123413111342352,True,False,8,1.0044389953625628,tli_only_done
Model__stage01_step00167936_R139.38_SR1.000_LD0.00866_CM0.00000__2026-08-07_11-39-32.zip,tli,ppo_a_stage_3_staged_tli_refinment,True,139.37531737773153,3.123413111342352,True,False,8,1.0044394722546535,tli_only_done
Model__stage01_step00188416_R139.38_SR1.000_LD0.00897_CM0.00000__2026-08-07_11-41-05.zip,tli,ppo_a_stage_3_staged_tli_refinment,True,139.37531737773153,3.123413111342352,True,False,8,1.0044431860389926,tli_only_done
Model__stage01_step00192512_R139.38_SR1.000_LD0.00785_CM0.00000__2026-08-07_11-41-24.zip,tli,ppo_a_stage_3_staged_tli_refinment,True,139.37531737773153,3.1234131113423516,True,False,8,1.0044038496170224,tli_only_done
Model__stage01_step00335872_R139.38_SR1.000_LD0.00824_CM0.00000__2026-08-07_11-51-38.zip,tli,ppo_a_stage_3_staged_tli_refinment,True,139.37531737773153,3.1234131113423516,True,False,8,1.004436491637989,tli_only_done
Model__stage01_step00339968_R139.38_SR1.000_LD0.00751_CM0.00000__2026-08-07_11-51-57.zip,tli,ppo_a_stage_3_staged_tli_refinment,True,139.37531737773153,3.123413111342352,True,False,8,1.0044555028980606,tli_only_done
Model__stage01_step00352256_R139.38_SR1.000_LD0.00818_CM0.00000__2026-08-07_11-52-55.zip,tli,ppo_a_stage_3_staged_tli_refinment,True,139.37531737773153,3.1234131113423516,True,False,8,1.0045161582524944,tli_only_done
Model__stage01_step00356352_R139.38_SR1.000_LD0.00757_CM0.00000__2026-08-07_11-53-16.zip,tli,ppo_a_stage_3_staged_tli_refinment,True,139.37531737773153,3.1234131113423516,True,False,8,1.0044939650637634,tli_only_done
Model__stage01_step00364544_R139.38_SR1.000_LD0.00972_CM0.00000__2026-08-07_11-53-57.zip,tli,ppo_a_stage_3_staged_tli_refinment,True,139.37531737773153,3.123413111342352,True,False,8,1.004573706354924,tli_only_done
Model__stage01_step00372736_R139.38_SR1.000_LD0.00923_CM0.00000__2026-08-07_11-54-31.zip,tli,ppo_a_stage_3_staged_tli_refinment,True,139.37531737773153,3.1234131113423516,True,False,8,1.004559325110404,tli_only_done
