policy,agent,stage,success,reward_sum,dv_used,ballistic_tli_corridor_hit,flyby_done,n_burns,min_rM,term_reason
Model__stage01_step00122880_R-81.38_SR0.000_LD0.82011_CMnan__2026-08-07_11-49-48.zip,mcc,ppo_b_dv_refine_final,False,-91.73060884693878,0.10098503870640703,False,False,35,0.8201056966683493,dv_budget_exceeded
Model__stage03_step00598016_R-91.73_SR0.000_LD0.87919_CMnan__2026-08-07_13-02-10.zip,mcc,ppo_b_dv_refine_final,False,-91.73194293702284,0.10098764302794472,False,False,15,0.8791871261951587,dv_budget_exceeded
Model__stage01_step00081920_R-81.39_SR0.000_LD0.87336_CMnan__2026-08-07_11-41-24.zip,mcc,ppo_b_dv_refine_final,False,-91.7392937928965,0.10100199287770431,False,False,16,0.8733568548100702,dv_budget_exceeded
Model__stage03_step00466944_R-91.76_SR0.000_LD0.86965_CMnan__2026-08-07_12-45-28.zip,mcc,ppo_b_dv_refine_final,False,-91.75780956399268,0.10103813812908458,False,False,17,0.8696517379273535,dv_budget_exceeded
Model__stage02_step00380928_R-84.86_SR0.000_LD0.84662_CMnan__2026-08-07_12-35-50.zip,mcc,ppo_b_dv_refine_final,False,-91.76688566831803,0.10105585589361563,False,False,25,0.8466209742115796,dv_budget_exceeded
Model__stage03_step00495616_R-91.77_SR0.000_LD0.85055_CMnan__2026-08-07_12-49-20.zip,mcc,ppo_b_dv_refine_final,False,-91.76877726177096,0.10105954853598577,False,False,23,0.8505489647469825,dv_budget_exceeded
Model__stage01_step00012288_R-81.42_SR0.000_LD0.80118_CMnan__2026-08-07_11-29-06.zip,mcc,ppo_b_dv_refine_final,False,-91.77930979264568,0.10108010943912935,False,False,41,0.8011781072391799,dv_budget_exceeded
Model__stage02_step00225280_R-84.89_SR0.000_LD0.89105_CMnan__2026-08-07_12-08-30.zip,mcc,ppo_b_dv_refine_final,False,-91.79979718814283,0.10112010356395003,False,False,12,0.8910546610085781,dv_budget_exceeded
Model__stage03_step00552960_R-91.81_SR0.000_LD0.89545_CMnan__2026-08-07_12-56-24.zip,mcc,ppo_b_dv_refine_final,False,-91.80797619443658,0.10113607007363477,False,False,11,0.895454582547487,dv_budget_exceeded
Model__stage01_step00180224_R-81.46_SR0.000_LD0.86520_CMnan__2026-08-07_12-01-09.zip,mcc,ppo_b_dv_refine_final,False,-91.82071529226502,0.10116093848937487,False,False,19,0.8651953880985608,dv_budget_exceeded
Model__stage01_step00032768_R-81.46_SR0.000_LD0.80813_CMnan__2026-08-07_11-32-08.zip,mcc,ppo_b_dv_refine_final,False,-91.83021329954848,0.10117947986467526,False,False,38,0.808133273140466,dv_budget_exceeded
Model__stage01_step00163840_R-81.48_SR0.000_LD0.87931_CMnan__2026-08-07_11-58-00.zip,mcc,ppo_b_dv_refine_final,False,-91.85217919851057,0.10122236022518816,False,False,15,0.879308065124871,dv_budget_exceeded
Model__stage01_step00069632_R-81.49_SR0.000_LD0.88587_CMnan__2026-08-07_11-38-57.zip,mcc,ppo_b_dv_refine_final,False,-91.86270712390461,0.10124291213782004,False,False,13,0.8858698995061096,dv_budget_exceeded
Model__stage03_step00434176_R-91.90_SR0.000_LD0.78901_CMnan__2026-08-07_12-41-48.zip,mcc,ppo_b_dv_refine_final,False,-91.90377277349305,0.10132307775553898,False,False,47,0.7890131438762578,dv_budget_exceeded
Model__stage02_step00258048_R-84.99_SR0.000_LD0.88715_CMnan__2026-08-07_12-14-13.zip,mcc,ppo_b_dv_refine_final,False,-91.91299478862308,0.1013410803573953,False,False,13,0.8871477388505871,dv_budget_exceeded
Model__stage01_step00143360_R-81.53_SR0.000_LD0.79493_CMnan__2026-08-07_11-53-59.zip,mcc,ppo_b_dv_refine_final,False,-91.91847148612072,0.10135177160037717,False,False,48,0.7949321571884396,dv_budget_exceeded
Model__stage03_step00450560_R-91.93_SR0.000_LD0.77806_CMnan__2026-08-07_12-43-33.zip,mcc,ppo_b_dv_refine_final,False,-91.93412867268898,0.10138233651401095,False,False,55,0.7780635480788256,dv_budget_exceeded
Model__stage02_step00249856_R-85.02_SR0.000_LD0.89121_CMnan__2026-08-07_12-12-38.zip,mcc,ppo_b_dv_refine_final,False,-91.94121677213724,0.10139617342823044,False,False,12,0.8912124821861247,dv_budget_exceeded
Model__stage02_step00368640_R-85.03_SR0.000_LD0.86132_CMnan__2026-08-07_12-34-00.zip,mcc,ppo_b_dv_refine_final,False,-91.95517293177457,0.10142341771072749,False,False,20,0.8613183857381235,dv_budget_exceeded
Model__stage01_step00024576_R-81.60_SR0.000_LD0.78967_CMnan__2026-08-07_11-30-53.zip,mcc,ppo_b_dv_refine_final,False,-91.99551513631836,0.1015021710673603,False,False,48,0.7896702501095058,dv_budget_exceeded
Model__stage03_step00438272_R-92.03_SR0.000_LD0.74915_CMnan__2026-08-07_12-42-13.zip,mcc,ppo_b_dv_refine_final,False,-92.02819096255959,0.10156595863242647,False,False,70,0.7491491805153829,dv_budget_exceeded
Model__stage03_step00430080_R-92.03_SR0.000_LD0.74626_CMnan__2026-08-07_12-41-23.zip,mcc,ppo_b_dv_refine_final,False,-92.03212466488625,0.10157363774331597,False,False,75,0.7462583653483718,dv_budget_exceeded
Model__stage02_step00286720_R-85.10_SR0.000_LD0.84232_CMnan__2026-08-07_12-19-37.zip,mcc,ppo_b_dv_refine_final,False,-92.03521281997034,0.10157966623336566,False,False,27,0.8423187031989425,dv_budget_exceeded
Model__stage01_step00045056_R-81.67_SR0.000_LD0.84938_CMnan__2026-08-07_11-34-21.zip,mcc,ppo_b_dv_refine_final,False,-92.09365402341275,0.10169375124653729,False,False,24,0.8493817296013456,dv_budget_exceeded
Model__stage01_step00028672_R-81.68_SR0.000_LD0.83220_CMnan__2026-08-07_11-31-29.zip,mcc,ppo_b_dv_refine_final,False,-92.09681272695872,0.10169991745658127,False,False,29,0.8322046285211079,dv_budget_exceeded
Model__stage01_step00176128_R-81.69_SR0.000_LD0.87918_CMnan__2026-08-07_12-00-22.zip,mcc,ppo_b_dv_refine_final,False,-92.1084224281787,0.10172258113971203,False,False,15,0.8791849501979296,dv_budget_exceeded
Model__stage03_step00454656_R-92.13_SR0.000_LD0.81540_CMnan__2026-08-07_12-44-00.zip,mcc,ppo_b_dv_refine_final,False,-92.12504373236533,0.1017550281393521,False,False,36,0.8153959805933741,dv_budget_exceeded
Model__stage03_step00471040_R-92.14_SR0.000_LD0.86976_CMnan__2026-08-07_12-45-56.zip,mcc,ppo_b_dv_refine_final,False,-92.14462381507332,0.10179325106875917,False,False,17,0.8697568196759561,dv_budget_exceeded
Model__stage01_step00077824_R-81.74_SR0.000_LD0.88572_CMnan__2026-08-07_11-40-35.zip,mcc,ppo_b_dv_refine_final,False,-92.17288694212874,0.10184842445726695,False,False,13,0.885724991495112,dv_budget_exceeded
Model__stage01_step00159744_R-81.75_SR0.000_LD0.87201_CMnan__2026-08-07_11-57-11.zip,mcc,ppo_b_dv_refine_final,False,-92.19348804239547,0.10188864054894264,False,False,17,0.8720116824608262,dv_budget_exceeded
Model__stage01_step00036864_R-81.76_SR0.000_LD0.84702_CMnan__2026-08-07_11-32-53.zip,mcc,ppo_b_dv_refine_final,False,-92.19958195826833,0.10190053668440309,False,False,24,0.8470248292607802,dv_budget_exceeded
Model__stage03_step00581632_R-92.20_SR0.000_LD0.90445_CMnan__2026-08-07_13-00-04.zip,mcc,ppo_b_dv_refine_final,False,-92.20273692468336,0.10190669559906972,False,False,9,0.9044501927646051,dv_budget_exceeded
Model__stage01_step00188416_R-81.78_SR0.000_LD0.83847_CMnan__2026-08-07_12-02-45.zip,mcc,ppo_b_dv_refine_final,False,-92.22125822558087,0.10194285164535873,False,False,28,0.8384685979945433,dv_budget_exceeded
Model__stage02_step00311296_R-85.26_SR0.000_LD0.89119_CMnan__2026-08-07_12-24-18.zip,mcc,ppo_b_dv_refine_final,False,-92.22133544588814,0.10194300238968383,False,False,12,0.8911941472090804,dv_budget_exceeded
Model__stage03_step00540672_R-92.28_SR0.000_LD0.89513_CMnan__2026-08-07_12-54-52.zip,mcc,ppo_b_dv_refine_final,False,-92.27615330026977,0.10205001414287837,False,False,11,0.8951348504968945,dv_budget_exceeded
Model__stage01_step00020480_R-81.85_SR0.000_LD0.82054_CMnan__2026-08-07_11-30-18.zip,mcc,ppo_b_dv_refine_final,False,-92.3069268860165,0.10211008828113109,False,False,34,0.8205394832974898,dv_budget_exceeded
Model__stage01_step00114688_R-81.86_SR0.000_LD0.81591_CMnan__2026-08-07_11-48-06.zip,mcc,ppo_b_dv_refine_final,False,-92.32347584513478,0.10214239405356178,False,False,37,0.8159116420228572,dv_budget_exceeded
Model__stage02_step00290816_R-85.35_SR0.000_LD0.84521_CMnan__2026-08-07_12-20-22.zip,mcc,ppo_b_dv_refine_final,False,-92.32707570912928,0.10214942146756147,False,False,26,0.8452052455375181,dv_budget_exceeded
