policy,agent,stage,success,reward_sum,dv_used,ballistic_tli_corridor_hit,flyby_done,n_burns,min_rM,term_reason
Model__stage01_step00012288_R139.39_SR1.000_LD0.04121_CM0.00000__2026-08-07_11-28-21.zip,tli,ppo_a_stage_3_staged_tli_refinment,True,139.38508224784667,3.074588760766586,True,False,16,0.9997696251375654,tli_only_done
policy_BEST_Model__stage01_step00012288_R139.39_SR1.000_LD0.04121_CM0.00000__2026-08-07_11-28-21.zip,tli,ppo_a_stage_3_staged_tli_refinment,True,139.38508224784667,3.074588760766586,True,False,16,0.9997696251375654,tli_only_done
PPOA__model_final__2026-08-07_12-31-04.zip,tli,ppo_a_stage_3_staged_tli_refinment,False,139.37531737773153,3.123413111342352,True,False,8,1.0057992446699455,tli_only_done
policy_FINAL_PPOA__model_final__2026-08-07_12-31-04.zip,tli,ppo_a_stage_3_staged_tli_refinment,False,139.37531737773153,3.123413111342352,True,False,8,1.0057992446699455,tli_only_done
Model__stage03_step00712704_R95.70_SR0.000_LD0.03881_CM0.08799__2026-08-07_12-24-58.zip,tli,ppo_a_stage_3_staged_tli_refinment,False,95.70361767741798,3.123413111342352,False,False,8,1.0057988640470041,tli_only_done
Model__stage03_step00692224_R77.18_SR0.000_LD0.03896_CM0.10655__2026-08-07_12-23-33.zip,tli,ppo_a_stage_3_staged_tli_refinment,False,77.18272058119734,3.1234131113423516,False,False,8,1.00579910581906,tli_only_done
Model__stage03_step00724992_R72.92_SR0.000_LD0.03903_CM0.11140__2026-08-07_12-25-44.zip,tli,ppo_a_stage_3_staged_tli_refinment,False,72.9172436641539,3.1234131113423516,False,False,8,1.0057986203246567,tli_only_done
Model__stage03_step00761856_R37.27_SR0.000_LD0.03997_CM0.19481__2026-08-07_12-28-17.zip,tli,ppo_a_stage_3_staged_tli_refinment,False,37.270469733344356,3.1234131113423516,False,False,8,1.0057979965353723,tli_only_done
Model__stage03_step00765952_R36.95_SR0.000_LD0.04000_CM0.19685__2026-08-07_12-28-33.zip,tli,ppo_a_stage_3_staged_tli_refinment,False,36.94584626365384,3.1234131113423516,False,False,8,1.005797979320736,tli_only_done
Model__stage03_step00720896_R35.59_SR0.000_LD0.04011_CM0.20643__2026-08-07_12-25-28.zip,tli,ppo_a_stage_3_staged_tli_refinment,False,35.58741642370092,3.1234131113423516,False,False,8,1.0057981163020657,tli_only_done
Model__stage03_step00794624_R34.66_SR0.000_LD0.04021_CM0.21420__2026-08-07_12-30-40.zip,tli,ppo_a_stage_3_staged_tli_refinment,False,34.655883663054865,3.1234131113423516,False,False,8,1.005797976747143,tli_only_done
Model__stage03_step00716800_R34.51_SR0.000_LD0.04022_CM0.21549__2026-08-07_12-25-14.zip,tli,ppo_a_stage_3_staged_tli_refinment,False,34.51361617457786,3.1234131113423516,False,False,8,1.0057980491585625,tli_only_done
Model__stage03_step00679936_R33.10_SR0.000_LD0.04040_CM0.23045__2026-08-07_12-22-35.zip,tli,ppo_a_stage_3_staged_tli_refinment,False,33.09537040660517,3.123413111342352,False,False,8,1.005798245817619,tli_only_done
Model__stage03_step00757760_R33.02_SR0.000_LD0.04045_CM0.23143__2026-08-07_12-28-02.zip,tli,ppo_a_stage_3_staged_tli_refinment,False,33.01528818693404,3.1234131113423516,False,False,8,1.005797731108399,tli_only_done
Model__stage03_step00745472_R32.97_SR0.000_LD0.04045_CM0.23203__2026-08-07_12-27-08.zip,tli,ppo_a_stage_3_staged_tli_refinment,False,32.96738896333248,3.1234131113423516,False,False,8,1.0057977701957264,tli_only_done
Model__stage02_step00548864_R32.81_SR0.000_LD0.04043_CM0.23401__2026-08-07_12-11-55.zip,tli,ppo_a_stage_3_staged_tli_refinment,False,32.81174758528473,3.123413111342352,False,False,8,1.0057985404296048,tli_only_done
Model__stage03_step00688128_R32.45_SR0.000_LD0.04052_CM0.23889__2026-08-07_12-23-15.zip,tli,ppo_a_stage_3_staged_tli_refinment,False,32.45002594029377,3.123413111342352,False,False,8,1.0057980692324133,tli_only_done
Model__stage03_step00708608_R32.30_SR0.000_LD0.04057_CM0.24101__2026-08-07_12-24-39.zip,tli,ppo_a_stage_3_staged_tli_refinment,False,32.302274906904245,3.123413111342352,False,False,8,1.0057978463277566,tli_only_done
Model__stage03_step00700416_R31.63_SR0.000_LD0.04071_CM0.25171__2026-08-07_12-24-05.zip,tli,ppo_a_stage_3_staged_tli_refinment,False,31.633713329207726,3.1234131113423516,False,False,8,1.0057979154606105,tli_only_done
Model__stage03_step00798720_R31.57_SR0.000_LD0.04074_CM0.25276__2026-08-07_12-30-55.zip,tli,ppo_a_stage_3_staged_tli_refinment,False,31.574146912774314,3.1234131113423516,False,False,8,1.0057976737287142,tli_only_done
Model__stage03_step00684032_R30.71_SR0.000_LD0.04098_CM0.27058__2026-08-07_12-22-55.zip,tli,ppo_a_stage_3_staged_tli_refinment,False,30.710106148089586,3.1234131113423516,False,False,8,1.005797761323108,tli_only_done
Model__stage03_step00790528_R30.30_SR0.000_LD0.04116_CM0.28114__2026-08-07_12-30-19.zip,tli,ppo_a_stage_3_staged_tli_refinment,False,30.30290577177475,3.1234131113423516,False,False,8,1.0057973905742752,tli_only_done
Model__stage03_step00696320_R30.29_SR0.000_LD0.04113_CM0.28161__2026-08-07_12-23-48.zip,tli,ppo_a_stage_3_staged_tli_refinment,False,30.286233528874092,3.1234131113423516,False,False,8,1.0057978273963957,tli_only_done
Model__stage02_step00581632_R30.28_SR0.000_LD0.04115_CM0.28185__2026-08-07_12-14-32.zip,tli,ppo_a_stage_3_staged_tli_refinment,False,30.27781221980389,3.123413111342352,False,False,8,1.0057975544291098,tli_only_done
Model__stage03_step00778240_R30.20_SR0.000_LD0.04120_CM0.28398__2026-08-07_12-29-28.zip,tli,ppo_a_stage_3_staged_tli_refinment,False,30.204029237013778,3.1234131113423516,False,False,8,1.0057972970832407,tli_only_done
Model__stage02_step00479232_R30.20_SR0.000_LD0.04111_CM0.28402__2026-08-07_12-06-15.zip,tli,ppo_a_stage_3_staged_tli_refinment,False,30.20273736110833,3.1234131113423516,False,False,8,1.0057985641541833,tli_only_done
Model__stage03_step00606208_R30.20_SR0.000_LD0.04120_CM0.28422__2026-08-07_12-16-32.zip,tli,ppo_a_stage_3_staged_tli_refinment,False,30.195941585742442,3.1234131113423516,False,False,8,1.0057973819393033,tli_only_done
Model__stage03_step00602112_R30.13_SR0.000_LD0.04123_CM0.28622__2026-08-07_12-16-13.zip,tli,ppo_a_stage_3_staged_tli_refinment,False,30.12912928144035,3.1234131113423516,False,False,8,1.0057973566997918,tli_only_done
_TEMP_STAGE_TRANSFER.zip,tli,ppo_a_stage_3_staged_tli_refinment,False,30.12912928144035,3.1234131113423516,False,False,8,1.0057973566997918,tli_only_done
Model__stage02_step00598016_R30.07_SR0.000_LD0.04126_CM0.28803__2026-08-07_12-15-52.zip,tli,ppo_a_stage_3_staged_tli_refinment,False,30.070499675984617,3.1234131113423516,False,False,8,1.0057973508516915,tli_only_done
Model__stage03_step00782336_R30.06_SR0.000_LD0.04127_CM0.28836__2026-08-07_12-29-42.zip,tli,ppo_a_stage_3_staged_tli_refinment,False,30.05993994999603,3.1234131113423516,False,False,8,1.0057972623488816,tli_only_done
