policy,agent,stage,success,reward_sum,dv_used,ballistic_tli_corridor_hit,flyby_done,n_burns,min_rM,term_reason
Model__stage01_step00098304_R-3.82_SR0.000_LD0.03809_CM0.85456__2026-08-07_11-45-11.zip,mcc,ppo_b_dv_refine_final,False,-7.290187962319118,0.03385969807214684,False,True,34,0.03808731629662823,timeout
Model__stage01_step00094208_R-6.71_SR0.000_LD0.04415_CM0.65396__2026-08-07_11-44-22.zip,mcc,ppo_b_dv_refine_final,False,-10.919913282933548,0.041111028940622955,False,True,32,0.044145324984710306,timeout
Model__stage01_step00090112_R-15.87_SR0.000_LD0.05717_CM0.37814__2026-08-07_11-43-35.zip,mcc,ppo_b_dv_refine_final,False,-22.576162294007887,0.06543218119031058,False,True,35,0.05716656399248476,timeout
Model__stage01_step00159744_R-32.52_SR0.000_LD0.00438_CMnan__2026-08-07_11-57-19.zip,mcc,ppo_b_dv_refine_final,False,-35.64796270891907,0.030546907431771252,False,True,3,0.00438008874387449,moon_impact
Model__stage01_step00172032_R-32.62_SR0.000_LD0.00448_CMnan__2026-08-07_11-59-46.zip,mcc,ppo_b_dv_refine_final,False,-35.77955995755365,0.030803802789147395,False,True,3,0.004479627213292748,moon_impact
Model__stage01_step00167936_R-32.80_SR0.000_LD0.00427_CMnan__2026-08-07_11-58-53.zip,mcc,ppo_b_dv_refine_final,False,-36.004144875331164,0.031242222462144916,False,True,3,0.004270579808175951,moon_impact
Model__stage01_step00163840_R-32.90_SR0.000_LD0.00442_CMnan__2026-08-07_11-58-03.zip,mcc,ppo_b_dv_refine_final,False,-36.12579218389317,0.03147969421122122,False,True,3,0.004417963034031024,moon_impact
Model__stage02_step00221184_R-36.60_SR0.000_LD0.00444_CMnan__2026-08-07_12-09-01.zip,mcc,ppo_b_dv_refine_final,False,-39.15440461514086,0.03739194907180464,False,True,3,0.0044393585655401495,moon_impact
Model__stage02_step00237568_R-37.17_SR0.000_LD0.00430_CMnan__2026-08-07_12-11-55.zip,mcc,ppo_b_dv_refine_final,False,-39.810828353210155,0.03867337564060588,False,True,3,0.004302206679012892,moon_impact
Model__stage02_step00241664_R-37.70_SR0.000_LD0.00442_CMnan__2026-08-07_12-12-37.zip,mcc,ppo_b_dv_refine_final,False,-40.42464084978271,0.0398716193904187,False,True,3,0.004417276583163195,moon_impact
Model__stage02_step00245760_R-38.25_SR0.000_LD0.00450_CMnan__2026-08-07_12-13-24.zip,mcc,ppo_b_dv_refine_final,False,-41.05483880698419,0.041101849741833875,False,True,3,0.004497299580337864,moon_impact
Model__stage02_step00253952_R-38.39_SR0.000_LD0.00426_CMnan__2026-08-07_12-15-02.zip,mcc,ppo_b_dv_refine_final,False,-41.21631385380452,0.04141707054082964,False,True,3,0.004258447048526249,moon_impact
Model__stage02_step00249856_R-38.98_SR0.000_LD0.00449_CMnan__2026-08-07_12-14-12.zip,mcc,ppo_b_dv_refine_final,False,-41.89636773333812,0.042744626293176186,False,True,3,0.004494256902916331,moon_impact
Model__stage02_step00258048_R-39.11_SR0.000_LD0.00416_CMnan__2026-08-07_12-15-54.zip,mcc,ppo_b_dv_refine_final,False,-42.05406774907952,0.043052477728692196,False,True,3,0.0041592179293141575,moon_impact
Model__stage02_step00262144_R-41.68_SR0.000_LD0.00423_CMnan__2026-08-07_12-16-44.zip,mcc,ppo_b_dv_refine_final,False,-45.01072851423356,0.04882427335348821,False,True,3,0.004226780511568,moon_impact
Model__stage02_step00266240_R-43.00_SR0.000_LD0.00439_CMnan__2026-08-07_12-17-31.zip,mcc,ppo_b_dv_refine_final,False,-46.53284965396534,0.05179565655654421,False,True,3,0.004389933686881144,moon_impact
Model__stage02_step00270336_R-44.38_SR0.000_LD0.00411_CMnan__2026-08-07_12-18-24.zip,mcc,ppo_b_dv_refine_final,False,-48.13024309500796,0.05491398131762221,False,True,3,0.004107954263820068,moon_impact
Model__stage02_step00278528_R-45.90_SR0.000_LD0.00433_CMnan__2026-08-07_12-20-12.zip,mcc,ppo_b_dv_refine_final,False,-49.885278920075024,0.05834004500942846,False,True,3,0.004332670366022492,moon_impact
Model__stage02_step00274432_R-46.36_SR0.000_LD0.00441_CMnan__2026-08-07_12-19-16.zip,mcc,ppo_b_dv_refine_final,False,-50.41624631536351,0.05937656408701557,False,True,3,0.004408948887456976,moon_impact
Model__stage02_step00282624_R-47.28_SR0.000_LD0.00411_CMnan__2026-08-07_12-21-08.zip,mcc,ppo_b_dv_refine_final,False,-51.47610421749711,0.06144554787931798,False,True,3,0.004113351211188024,moon_impact
Model__stage03_step00454656_R-51.51_SR0.000_LD0.00423_CMnan__2026-08-07_12-57-11.zip,mcc,ppo_b_dv_refine_final,False,-51.51172663098748,0.06151508757516391,False,True,3,0.004233897342055944,moon_impact
Model__stage03_step00499712_R-51.79_SR0.000_LD0.00439_CMnan__2026-08-07_13-05-21.zip,mcc,ppo_b_dv_refine_final,False,-51.79216931177588,0.06206254904151047,False,True,3,0.0043882859847894085,moon_impact
Model__stage03_step00495616_R-51.89_SR0.000_LD0.00427_CMnan__2026-08-07_13-04-37.zip,mcc,ppo_b_dv_refine_final,False,-51.88837815557015,0.06225036151909427,False,True,3,0.004273358074296265,moon_impact
Model__stage03_step00507904_R-51.94_SR0.000_LD0.00421_CMnan__2026-08-07_13-06-48.zip,mcc,ppo_b_dv_refine_final,False,-51.944480481985565,0.062359880732783486,False,True,3,0.00421010663947013,moon_impact
