policy,agent,stage,success,reward_sum,dv_used,ballistic_tli_corridor_hit,flyby_done,n_burns,min_rM,term_reason
Model__stage01_step00057344_R-15.12_SR0.000_LD0.04647_CM0.68305__2026-08-07_11-36-57.zip,mcc,ppo_b_dv_refine_final,False,-21.432798794762206,0.061595114182610405,False,True,15,0.04646636396138861,timeout
Model__stage02_step00233472_R-31.59_SR0.000_LD0.00433_CMnan__2026-08-07_12-09-36.zip,mcc,ppo_b_dv_refine_final,False,-33.37643053367857,0.02611257406990739,False,True,3,0.0043264786331241424,moon_impact
Model__stage02_step00204800_R-32.28_SR0.000_LD0.00443_CMnan__2026-08-07_12-05-18.zip,mcc,ppo_b_dv_refine_final,False,-34.16958262008154,0.027660912586132128,False,True,3,0.004434878490235965,moon_impact
Model__stage02_step00237568_R-32.60_SR0.000_LD0.00447_CMnan__2026-08-07_12-10-24.zip,mcc,ppo_b_dv_refine_final,False,-34.53517431436835,0.02837459626821542,False,True,3,0.0044731391310789,moon_impact
Model__stage02_step00212992_R-32.80_SR0.000_LD0.00450_CMnan__2026-08-07_12-06-25.zip,mcc,ppo_b_dv_refine_final,False,-34.7694785357961,0.028831989316496855,False,True,3,0.004495431460397232,moon_impact
Model__stage02_step00217088_R-32.82_SR0.000_LD0.00436_CMnan__2026-08-07_12-07-00.zip,mcc,ppo_b_dv_refine_final,False,-34.79233305163042,0.028876604375503306,False,True,3,0.0043554375871204115,moon_impact
Model__stage01_step00200704_R-32.12_SR0.000_LD0.00441_CMnan__2026-08-07_12-04-47.zip,mcc,ppo_b_dv_refine_final,False,-35.15587145637126,0.029586279762905808,False,True,3,0.004413438623305814,moon_impact
Model__stage01_step00180224_R-32.16_SR0.000_LD0.00430_CM0.93179__2026-08-07_12-00-27.zip,mcc,ppo_b_dv_refine_final,False,-35.20177764512343,0.029675894757805982,False,True,4,0.004304667407029624,moon_impact
Model__stage02_step00229376_R-33.18_SR0.000_LD0.00448_CMnan__2026-08-07_12-08-54.zip,mcc,ppo_b_dv_refine_final,False,-35.20577316517547,0.029683694545129237,False,True,3,0.004480396755844515,moon_impact
Model__stage01_step00188416_R-32.67_SR0.000_LD0.00446_CMnan__2026-08-07_12-02-09.zip,mcc,ppo_b_dv_refine_final,False,-35.83942167335837,0.030920660831654838,False,True,3,0.004459310889965775,moon_impact
Model__stage01_step00184320_R-33.12_SR0.000_LD0.00431_CMnan__2026-08-07_12-01-18.zip,mcc,ppo_b_dv_refine_final,False,-36.39867698526596,0.03201240169027985,False,True,3,0.004306078752344299,moon_impact
Model__stage02_step00225280_R-34.61_SR0.000_LD0.00449_CMnan__2026-08-07_12-08-13.zip,mcc,ppo_b_dv_refine_final,False,-36.85757641680499,0.03290823450356521,False,True,3,0.004493486900293319,moon_impact
Model__stage01_step00077824_R-28.00_SR0.000_LD0.05535_CM0.39229__2026-08-07_11-40-53.zip,mcc,ppo_b_dv_refine_final,False,-37.71075662258788,0.09475679436886238,False,True,31,0.05534729709426346,timeout
Model__stage02_step00266240_R-36.61_SR0.000_LD0.00432_CMnan__2026-08-07_12-16-12.zip,mcc,ppo_b_dv_refine_final,False,-39.16754105992575,0.037417593161728116,False,True,3,0.004320548708333241,moon_impact
Model__stage02_step00262144_R-36.95_SR0.000_LD0.00446_CMnan__2026-08-07_12-15-20.zip,mcc,ppo_b_dv_refine_final,False,-39.56078442398037,0.03818525658625097,False,True,3,0.004460966308547449,moon_impact
Model__stage02_step00270336_R-37.39_SR0.000_LD0.00429_CMnan__2026-08-07_12-17-02.zip,mcc,ppo_b_dv_refine_final,False,-40.06214409913058,0.03916397745054002,False,True,3,0.004293297097246972,moon_impact
Model__stage02_step00274432_R-38.42_SR0.000_LD0.00410_CMnan__2026-08-07_12-17-51.zip,mcc,ppo_b_dv_refine_final,False,-41.25730360167137,0.04149708798827834,False,True,3,0.004103419431196335,moon_impact
Model__stage02_step00278528_R-39.06_SR0.000_LD0.00446_CMnan__2026-08-07_12-18-44.zip,mcc,ppo_b_dv_refine_final,False,-41.99341886940341,0.042934083037461816,False,True,3,0.004461914794213843,moon_impact
Model__stage02_step00282624_R-39.53_SR0.000_LD0.00422_CMnan__2026-08-07_12-19-37.zip,mcc,ppo_b_dv_refine_final,False,-42.53026226961297,0.04398207285930691,False,True,3,0.004216670146525216,moon_impact
Model__stage02_step00286720_R-41.70_SR0.000_LD0.00424_CMnan__2026-08-07_12-20-32.zip,mcc,ppo_b_dv_refine_final,False,-45.043776748617866,0.04888878790885236,False,True,3,0.004244765707239995,moon_impact
Model__stage02_step00290816_R-42.95_SR0.000_LD0.00446_CMnan__2026-08-07_12-21-25.zip,mcc,ppo_b_dv_refine_final,False,-46.48517848631245,0.05170259608774419,False,True,3,0.004463356398609047,moon_impact
Model__stage02_step00294912_R-43.54_SR0.000_LD0.00450_CMnan__2026-08-07_12-22-20.zip,mcc,ppo_b_dv_refine_final,False,-47.1632833104907,0.05302634702443344,False,True,3,0.00449826672971971,moon_impact
Model__stage02_step00299008_R-45.26_SR0.000_LD0.00439_CMnan__2026-08-07_12-23-17.zip,mcc,ppo_b_dv_refine_final,False,-49.14341884516007,0.05689183533144672,False,True,3,0.004390064678241777,moon_impact
Model__stage03_step00499712_R-50.36_SR0.000_LD0.00434_CMnan__2026-08-07_13-03-55.zip,mcc,ppo_b_dv_refine_final,False,-50.356446090860686,0.05925982608371971,False,True,3,0.004335012153682032,moon_impact
Model__stage03_step00507904_R-50.75_SR0.000_LD0.00427_CMnan__2026-08-07_13-05-23.zip,mcc,ppo_b_dv_refine_final,False,-50.750608116411826,0.060029282857844535,False,True,3,0.004266521420932418,moon_impact
Model__stage03_step00512000_R-50.81_SR0.000_LD0.00430_CMnan__2026-08-07_13-06-08.zip,mcc,ppo_b_dv_refine_final,False,-50.81385477087184,0.06015274875146262,False,True,3,0.004298157599565187,moon_impact
Model__stage03_step00503808_R-50.82_SR0.000_LD0.00421_CMnan__2026-08-07_13-04-39.zip,mcc,ppo_b_dv_refine_final,False,-50.8152421191521,0.06015545704009297,False,True,3,0.004206249434089414,moon_impact
Model__stage03_step00495616_R-51.00_SR0.000_LD0.00449_CMnan__2026-08-07_13-03-08.zip,mcc,ppo_b_dv_refine_final,False,-50.99982040953253,0.0605157784477451,False,True,3,0.004487248933063237,moon_impact
Model__stage03_step00516096_R-51.33_SR0.000_LD0.00446_CMnan__2026-08-07_13-06-53.zip,mcc,ppo_b_dv_refine_final,False,-51.33257431917568,0.06116535840038873,False,True,3,0.004462129658177799,moon_impact
Model__stage03_step00471040_R-51.59_SR0.000_LD0.00422_CMnan__2026-08-07_12-58-22.zip,mcc,ppo_b_dv_refine_final,False,-51.59227856532177,0.061672335680066234,False,True,3,0.004220740676922399,moon_impact
Model__stage02_step00303104_R-47.49_SR0.000_LD0.00428_CMnan__2026-08-07_12-24-12.zip,mcc,ppo_b_dv_refine_final,False,-51.71586582217798,0.06191359446660344,False,True,3,0.0042754893450787914,moon_impact
Model__stage03_step00475136_R-51.79_SR0.000_LD0.00450_CMnan__2026-08-07_12-59-10.zip,mcc,ppo_b_dv_refine_final,False,-51.79063699339939,0.06205955775194304,False,True,3,0.004497496198451971,moon_impact
Model__stage03_step00483328_R-51.85_SR0.000_LD0.00424_CMnan__2026-08-07_13-00-44.zip,mcc,ppo_b_dv_refine_final,False,-51.848476411349836,0.06217246799967981,False,True,3,0.004239283782078282,moon_impact
Model__stage03_step00491520_R-51.89_SR0.000_LD0.00421_CMnan__2026-08-07_13-02-17.zip,mcc,ppo_b_dv_refine_final,False,-51.894085582565374,0.06226150317678735,False,True,3,0.0042108926674935205,moon_impact
policy_BEST_Model__stage03_step00491520_R-51.89_SR0.000_LD0.00421_CMnan__2026-08-07_13-02-17.zip,mcc,ppo_b_dv_refine_final,False,-51.894085582565374,0.06226150317678735,False,True,3,0.0042108926674935205,moon_impact
Model__stage03_step00462848_R-52.23_SR0.000_LD0.00439_CMnan__2026-08-07_12-56-51.zip,mcc,ppo_b_dv_refine_final,False,-52.226286048178025,0.06291000273296771,False,True,3,0.004391916677209411,moon_impact
Model__stage03_step00466944_R-52.23_SR0.000_LD0.00426_CMnan__2026-08-07_12-57-35.zip,mcc,ppo_b_dv_refine_final,False,-52.23157479098227,0.06292032706335353,False,True,3,0.004264225005942835,moon_impact
Model__stage03_step00479232_R-52.41_SR0.000_LD0.00423_CMnan__2026-08-07_12-59-57.zip,mcc,ppo_b_dv_refine_final,False,-52.41031796120148,0.06326925753924452,False,True,3,0.0042273382434150925,moon_impact
Model__stage03_step00487424_R-52.52_SR0.000_LD0.00449_CMnan__2026-08-07_13-01-29.zip,mcc,ppo_b_dv_refine_final,False,-52.51810545242313,0.06347967307881977,False,True,3,0.004493121821672633,moon_impact
Model__stage03_step00458752_R-53.07_SR0.000_LD0.00430_CMnan__2026-08-07_12-56-04.zip,mcc,ppo_b_dv_refine_final,False,-53.071176923534026,0.06455934225655549,False,True,3,0.00429821345932906,moon_impact
Model__stage03_step00450560_R-53.41_SR0.000_LD0.00426_CMnan__2026-08-07_12-54-33.zip,mcc,ppo_b_dv_refine_final,False,-53.40928012660738,0.06521936474247185,False,True,3,0.004258067441975666,moon_impact
Model__stage03_step00454656_R-53.70_SR0.000_LD0.00438_CMnan__2026-08-07_12-55-19.zip,mcc,ppo_b_dv_refine_final,False,-53.70386043448341,0.06579442473994888,False,True,3,0.004379136189361483,moon_impact
Model__stage02_step00307200_R-49.28_SR0.000_LD0.00450_CMnan__2026-08-07_12-25-12.zip,mcc,ppo_b_dv_refine_final,False,-53.78164821813391,0.06594627685454654,False,True,3,0.00449743942302715,moon_impact
Model__stage03_step00442368_R-53.94_SR0.000_LD0.00422_CMnan__2026-08-07_12-53-03.zip,mcc,ppo_b_dv_refine_final,False,-53.94056424853686,0.06625650211264845,False,True,3,0.004221952341247593,moon_impact
Model__stage03_step00446464_R-54.18_SR0.000_LD0.00441_CMnan__2026-08-07_12-53-48.zip,mcc,ppo_b_dv_refine_final,False,-54.18225431330226,0.06672831331087933,False,True,3,0.004413086571366871,moon_impact
Model__stage03_step00434176_R-54.49_SR0.000_LD0.00431_CMnan__2026-08-07_12-51-35.zip,mcc,ppo_b_dv_refine_final,False,-54.486813309958066,0.06732285303796184,False,True,3,0.00430567898238039,moon_impact
Model__stage03_step00430080_R-54.49_SR0.000_LD0.00438_CMnan__2026-08-07_12-50-51.zip,mcc,ppo_b_dv_refine_final,False,-54.49419187488448,0.06733725697948312,False,True,3,0.004377858890287897,moon_impact
Model__stage02_step00311296_R-50.17_SR0.000_LD0.00434_CMnan__2026-08-07_12-26-12.zip,mcc,ppo_b_dv_refine_final,False,-54.806421138775846,0.06794677008984755,False,True,3,0.004343889335114421,moon_impact
Model__stage03_step00438272_R-55.01_SR0.000_LD0.00431_CMnan__2026-08-07_12-52-19.zip,mcc,ppo_b_dv_refine_final,False,-55.011346548502814,0.0683468117845903,False,True,3,0.004307271182414723,moon_impact
Model__stage03_step00425984_R-55.39_SR0.000_LD0.00425_CMnan__2026-08-07_12-50-10.zip,mcc,ppo_b_dv_refine_final,False,-55.387678447639985,0.06908146177707868,False,True,3,0.004250829908286063,moon_impact
Model__stage03_step00421888_R-56.70_SR0.000_LD0.00449_CMnan__2026-08-07_12-49-25.zip,mcc,ppo_b_dv_refine_final,False,-56.695258089886856,0.07163403140127757,False,True,3,0.004489537990924237,moon_impact
Model__stage02_step00315392_R-52.01_SR0.000_LD0.00443_CMnan__2026-08-07_12-27-08.zip,mcc,ppo_b_dv_refine_final,False,-56.93496983654515,0.07210198065906213,False,True,3,0.004431633894870114,moon_impact
Model__stage03_step00417792_R-57.11_SR0.000_LD0.00429_CMnan__2026-08-07_12-48-47.zip,mcc,ppo_b_dv_refine_final,False,-57.10998905715693,0.07244364148930948,False,True,3,0.004287505610524447,moon_impact
Model__stage01_step00004096_R-56.64_SR0.000_LD0.09922_CMnan__2026-08-07_11-27-53.zip,mcc,ppo_b_dv_refine_final,False,-57.28345990162715,0.006246919378399076,False,False,8,0.0992195435178747,invalid_preflyby_earth_return
Model__stage03_step00409600_R-57.45_SR0.000_LD0.00431_CMnan__2026-08-07_12-47-36.zip,mcc,ppo_b_dv_refine_final,False,-57.44968305168633,0.07310676941203284,False,True,3,0.004306041271324042,moon_impact
Model__stage03_step00413696_R-57.52_SR0.000_LD0.00439_CMnan__2026-08-07_12-48-10.zip,mcc,ppo_b_dv_refine_final,False,-57.519531955680435,0.0732431237761254,False,True,3,0.004394478398531052,moon_impact
Model__stage02_step00319488_R-53.23_SR0.000_LD0.00440_CMnan__2026-08-07_12-28-01.zip,mcc,ppo_b_dv_refine_final,False,-58.343778287281246,0.07485216240056151,False,True,3,0.004399856763298183,moon_impact
